estabelecimento_codigo_ibge_municipio,data_aplicacao,n,uf,n_7mean
3203353,2021-02-04,25,ES,14.2857142857143
3203353,2021-02-05,60,ES,20.1428571428571
3203353,2021-02-08,9,ES,21.1428571428571
3203353,2021-02-09,1,ES,19.1428571428571
3203353,2021-02-10,10,ES,17
3203353,2021-02-11,10,ES,17.2857142857143
3203403,2021-01-19,9,ES,
3203403,2021-01-20,87,ES,
3203403,2021-01-21,67,ES,
3203403,2021-01-22,3,ES,
3203403,2021-01-26,102,ES,
3203403,2021-01-27,47,ES,
3203403,2021-01-28,19,ES,47.7142857142857
3203403,2021-01-29,39,ES,52
3203403,2021-02-01,39,ES,45.1428571428572
3203403,2021-02-02,85,ES,47.7142857142857
3203403,2021-02-03,11,ES,48.8571428571429
3203403,2021-02-04,5,ES,35
3203403,2021-02-05,100,ES,42.5714285714286
3203403,2021-02-08,15,ES,42
3203403,2021-02-09,26,ES,40.1428571428572
3203403,2021-02-10,12,ES,36.2857142857143
3203403,2021-02-11,1,ES,24.2857142857143
3203502,2021-01-21,39,ES,
3203502,2021-01-22,30,ES,
3203502,2021-01-25,25,ES,
3203502,2021-01-26,20,ES,
3203502,2021-01-27,26,ES,
3203502,2021-01-28,44,ES,
3203502,2021-01-29,12,ES,28
3203502,2021-02-01,56,ES,30.4285714285714
3203502,2021-02-02,38,ES,31.5714285714286
3203502,2021-02-03,12,ES,29.7142857142857
3203502,2021-02-05,81,ES,38.4285714285714
3203502,2021-02-08,34,ES,39.5714285714286
3203502,2021-02-09,28,ES,37.2857142857143
3203502,2021-02-10,23,ES,38.8571428571429
3203601,2021-01-21,8,ES,
3203601,2021-01-22,7,ES,
3203601,2021-01-23,3,ES,
3203601,2021-01-25,9,ES,
3203601,2021-01-26,5,ES,
3203601,2021-01-27,8,ES,
3203601,2021-01-29,4,ES,6.28571428571429
3203601,2021-02-01,1,ES,5.28571428571429
3203601,2021-02-03,18,ES,6.85714285714286
3203601,2021-02-04,2,ES,6.71428571428571
3203601,2021-02-05,2,ES,5.71428571428571
3203601,2021-02-08,18,ES,7.57142857142857
3203601,2021-02-11,5,ES,7.14285714285714
3203700,2021-01-21,14,ES,
3203700,2021-01-22,10,ES,
3203700,2021-01-25,6,ES,
3203700,2021-01-26,1,ES,
3203700,2021-01-27,51,ES,
3203700,2021-01-28,22,ES,
3203700,2021-01-29,18,ES,17.4285714285714
3203700,2021-02-01,13,ES,17.2857142857143
3203700,2021-02-02,7,ES,16.8571428571429
3203700,2021-02-03,22,ES,19.1428571428571
3203700,2021-02-04,4,ES,19.5714285714286
3203700,2021-02-05,5,ES,13
3203700,2021-02-08,16,ES,12.1428571428571
3203700,2021-02-09,21,ES,12.5714285714286
3203700,2021-02-10,16,ES,13
3203700,2021-02-11,16,ES,14.2857142857143
3203700,2021-02-12,5,ES,11.8571428571429
3203809,2021-01-19,54,ES,
3203809,2021-01-20,43,ES,
3203809,2021-01-21,5,ES,
3203809,2021-01-22,3,ES,
3203809,2021-01-25,9,ES,
3203809,2021-01-26,12,ES,
3203809,2021-01-27,19,ES,20.7142857142857
3203809,2021-01-28,16,ES,15.2857142857143
3203809,2021-01-29,4,ES,9.71428571428571
3203809,2021-02-01,24,ES,12.4285714285714
3203809,2021-02-02,26,ES,15.7142857142857
3203809,2021-02-03,4,ES,15
3203809,2021-02-04,7,ES,14.2857142857143
3203809,2021-02-05,5,ES,12.2857142857143
3203809,2021-02-08,34,ES,14.8571428571429
3203809,2021-02-09,34,ES,19.1428571428571
3203809,2021-02-10,6,ES,16.5714285714286
3203908,2021-01-20,50,ES,
3203908,2021-01-21,1,ES,
3203908,2021-01-25,24,ES,
3203908,2021-01-27,52,ES,
3203908,2021-01-28,47,ES,
3203908,2021-01-29,15,ES,
3203908,2021-02-01,56,ES,35
3203908,2021-02-02,72,ES,38.1428571428572
3203908,2021-02-03,80,ES,49.4285714285714
3203908,2021-02-04,75,ES,56.7142857142857
3203908,2021-02-05,89,ES,62
3203908,2021-02-08,39,ES,60.8571428571429
3203908,2021-02-09,24,ES,62.1428571428572
3203908,2021-02-10,21,ES,57.1428571428572
3203908,2021-02-11,9,ES,48.1428571428572
3203908,2021-02-12,12,ES,38.4285714285714
3204005,2021-01-20,34,ES,
3204005,2021-01-21,31,ES,
3204005,2021-01-22,5,ES,
3204005,2021-01-25,37,ES,
3204005,2021-01-26,25,ES,
3204005,2021-01-27,1,ES,
3204005,2021-01-28,28,ES,23
3204005,2021-01-29,6,ES,19
3204005,2021-02-02,20,ES,17.4285714285714
3204005,2021-02-03,40,ES,22.4285714285714
3204005,2021-02-04,5,ES,17.8571428571429
3204005,2021-02-05,5,ES,15
3204005,2021-02-08,14,ES,16.8571428571429
3204005,2021-02-09,24,ES,16.2857142857143
3204005,2021-02-10,11,ES,17
3204054,2021-01-21,16,ES,
3204054,2021-01-22,13,ES,
3204054,2021-01-25,17,ES,
3204054,2021-01-26,16,ES,
3204054,2021-01-27,68,ES,
3204054,2021-01-28,38,ES,
3204054,2021-01-29,18,ES,26.5714285714286
3204054,2021-02-01,5,ES,25
3204054,2021-02-05,62,ES,32
3204054,2021-02-08,6,ES,30.4285714285714
3204054,2021-02-09,25,ES,31.7142857142857
3204054,2021-02-10,16,ES,24.2857142857143
3204054,2021-02-11,34,ES,23.7142857142857
3204104,2021-01-21,1,ES,
3204104,2021-01-22,38,ES,
3204104,2021-01-24,1,ES,
3204104,2021-01-25,28,ES,
3204104,2021-01-26,61,ES,
3204104,2021-01-27,37,ES,
3204104,2021-01-28,23,ES,27
3204104,2021-01-29,24,ES,30.2857142857143
3204104,2021-01-30,11,ES,26.4285714285714
3204104,2021-02-01,21,ES,29.2857142857143
3204104,2021-02-02,1,ES,25.4285714285714
3204104,2021-02-03,2,ES,17
3204104,2021-02-04,3,ES,12.1428571428571
3204104,2021-02-05,45,ES,15.2857142857143
3204104,2021-02-08,19,ES,14.5714285714286
3204104,2021-02-09,12,ES,14.7142857142857
3204104,2021-02-10,37,ES,17
3204104,2021-02-11,13,ES,18.7142857142857
3204203,2021-01-19,20,ES,
3204203,2021-01-20,53,ES,
3204203,2021-01-21,16,ES,
3204203,2021-01-22,13,ES,
3204203,2021-01-23,9,ES,
3204203,2021-01-25,4,ES,
3204203,2021-01-26,1,ES,16.5714285714286
3204203,2021-01-28,24,ES,17.1428571428571
3204203,2021-01-29,28,ES,13.5714285714286
3204203,2021-02-01,19,ES,14
3204203,2021-02-03,36,ES,17.2857142857143
3204203,2021-02-04,16,ES,18.2857142857143
3204203,2021-02-08,57,ES,25.8571428571429
3204203,2021-02-09,1,ES,25.8571428571429
3204203,2021-02-11,49,ES,29.4285714285714
3204252,2021-01-21,27,ES,
3204252,2021-01-25,14,ES,
3204252,2021-01-28,13,ES,
3204252,2021-02-05,35,ES,
3204252,2021-02-06,1,ES,
3204252,2021-02-08,5,ES,
3204252,2021-02-09,20,ES,16.4285714285714
3204252,2021-02-11,1,ES,12.7142857142857
3204252,2021-02-12,1,ES,10.8571428571429
3204302,2021-01-19,2,ES,
3204302,2021-01-20,13,ES,
3204302,2021-01-21,15,ES,
3204302,2021-01-22,2,ES,
3204302,2021-01-25,13,ES,
3204302,2021-01-26,28,ES,
3204302,2021-01-27,18,ES,13
3204302,2021-01-28,21,ES,15.7142857142857
3204302,2021-01-29,31,ES,18.2857142857143
3204302,2021-02-01,49,ES,23.1428571428571
3204302,2021-02-02,32,ES,27.4285714285714
3204302,2021-02-03,37,ES,30.8571428571429
3204302,2021-02-04,16,ES,29.1428571428571
3204302,2021-02-05,26,ES,30.2857142857143
3204302,2021-02-08,8,ES,28.4285714285714
3204302,2021-02-09,2,ES,24.2857142857143
3204302,2021-02-10,25,ES,20.8571428571429
3204302,2021-02-11,2,ES,16.5714285714286
3204351,2021-01-19,1,ES,
3204351,2021-01-20,28,ES,
3204351,2021-01-21,23,ES,
3204351,2021-01-22,13,ES,
3204351,2021-01-25,20,ES,
3204351,2021-01-26,12,ES,
3204351,2021-01-27,5,ES,14.5714285714286
3204351,2021-01-28,2,ES,14.7142857142857
3204351,2021-01-29,7,ES,11.7142857142857
3204351,2021-02-01,47,ES,15.1428571428571
3204351,2021-02-02,4,ES,13.8571428571429
3204351,2021-02-03,33,ES,15.7142857142857
3204351,2021-02-04,17,ES,16.4285714285714
3204351,2021-02-05,5,ES,16.4285714285714
3204351,2021-02-08,3,ES,16.5714285714286
3204351,2021-02-09,24,ES,19
3204351,2021-02-10,23,ES,15.5714285714286
3204351,2021-02-11,11,ES,16.5714285714286
3204351,2021-02-12,22,ES,15
3204401,2021-01-20,17,ES,
3204401,2021-01-21,10,ES,
3204401,2021-01-22,5,ES,
3204401,2021-01-25,5,ES,
3204401,2021-01-26,22,ES,
3204401,2021-01-27,27,ES,
3204401,2021-01-28,15,ES,14.4285714285714
3204401,2021-01-29,7,ES,13
3204401,2021-02-01,6,ES,12.4285714285714
3204401,2021-02-02,2,ES,12
3204401,2021-02-03,7,ES,12.2857142857143
3204401,2021-02-04,32,ES,13.7142857142857
3204401,2021-02-05,6,ES,10.7142857142857
3204401,2021-02-08,5,ES,9.28571428571429
3204401,2021-02-09,23,ES,11.5714285714286
3204401,2021-02-10,54,ES,18.4285714285714
3204500,2021-01-20,25,ES,
3204500,2021-01-21,12,ES,
3204500,2021-01-22,3,ES,
3204500,2021-01-25,9,ES,
3204500,2021-01-26,11,ES,
3204500,2021-01-27,9,ES,
3204500,2021-01-28,9,ES,11.1428571428571
3204500,2021-01-29,12,ES,9.28571428571429
3204500,2021-02-01,12,ES,9.28571428571429
3204500,2021-02-02,14,ES,10.8571428571429
3204500,2021-02-03,4,ES,10.1428571428571
3204500,2021-02-04,2,ES,8.85714285714286
3204500,2021-02-05,34,ES,12.4285714285714
3204500,2021-02-08,19,ES,13.8571428571429
3204500,2021-02-09,3,ES,12.5714285714286
3204500,2021-02-10,19,ES,13.5714285714286
3204500,2021-02-11,8,ES,12.7142857142857
3204500,2021-02-12,1,ES,12.2857142857143
3204559,2021-01-20,10,ES,
3204559,2021-01-21,17,ES,
3204559,2021-01-22,34,ES,
3204559,2021-01-25,44,ES,
3204559,2021-01-26,59,ES,
3204559,2021-01-27,120,ES,
3204559,2021-01-28,17,ES,43
3204559,2021-01-29,11,ES,43.1428571428572
3204559,2021-02-01,14,ES,42.7142857142857
3204559,2021-02-02,34,ES,42.7142857142857
3204559,2021-02-03,27,ES,40.2857142857143
3204559,2021-02-04,8,ES,33
3204559,2021-02-05,6,ES,16.7142857142857
3204559,2021-02-08,57,ES,22.4285714285714
3204559,2021-02-09,2,ES,21.1428571428571
3204559,2021-02-10,16,ES,21.4285714285714
3204559,2021-02-11,3,ES,17
3204609,2021-01-20,18,ES,
3204609,2021-01-21,37,ES,
3204609,2021-01-22,33,ES,
3204609,2021-01-25,1,ES,
3204609,2021-01-26,18,ES,
3204609,2021-01-27,6,ES,
3204609,2021-01-28,42,ES,22.1428571428571
3204609,2021-01-29,6,ES,20.4285714285714
3204609,2021-02-01,8,ES,16.2857142857143
3204609,2021-02-02,3,ES,12
3204609,2021-02-03,44,ES,18.1428571428571
3204609,2021-02-04,62,ES,24.4285714285714
3204609,2021-02-05,70,ES,33.5714285714286
3204609,2021-02-08,63,ES,36.5714285714286
3204609,2021-02-09,82,ES,47.4285714285714
3204609,2021-02-10,33,ES,51
3204609,2021-02-11,22,ES,53.7142857142857
3204609,2021-02-12,2,ES,47.7142857142857
3204658,2021-01-19,1,ES,
3204658,2021-01-20,9,ES,
3204658,2021-01-21,9,ES,
3204658,2021-01-22,2,ES,
3204658,2021-01-25,2,ES,
3204658,2021-01-26,14,ES,
3204658,2021-01-27,3,ES,5.71428571428571
3204658,2021-01-28,2,ES,5.85714285714286
3204658,2021-01-29,2,ES,4.85714285714286
3204658,2021-02-01,12,ES,5.28571428571429
3204658,2021-02-02,10,ES,6.42857142857143
3204658,2021-02-03,8,ES,7.28571428571429
3204658,2021-02-04,9,ES,6.57142857142857
3204658,2021-02-05,3,ES,6.57142857142857
3204658,2021-02-08,2,ES,6.57142857142857
3204658,2021-02-09,9,ES,7.57142857142857
3204658,2021-02-10,24,ES,9.28571428571429
3204658,2021-02-11,4,ES,8.42857142857143
3204658,2021-02-12,3,ES,7.71428571428571
3204708,2021-01-20,53,ES,
3204708,2021-01-22,38,ES,
3204708,2021-01-25,20,ES,
3204708,2021-01-26,20,ES,
3204708,2021-01-27,38,ES,
3204708,2021-01-28,18,ES,
3204708,2021-01-29,8,ES,27.8571428571429
3204708,2021-02-01,5,ES,21
3204708,2021-02-02,15,ES,17.7142857142857
3204708,2021-02-03,40,ES,20.5714285714286
3204708,2021-02-04,39,ES,23.2857142857143
3204708,2021-02-05,30,ES,22.1428571428571
3204708,2021-02-08,23,ES,22.8571428571429
3204708,2021-02-09,17,ES,24.1428571428571
3204708,2021-02-10,3,ES,23.8571428571429
3204708,2021-02-11,31,ES,26.1428571428571
3204807,2021-01-20,49,ES,
3204807,2021-01-21,46,ES,
3204807,2021-01-22,42,ES,
3204807,2021-01-25,71,ES,
3204807,2021-01-27,49,ES,
3204807,2021-02-01,46,ES,
3204807,2021-02-02,4,ES,43.8571428571429
3204807,2021-02-03,4,ES,37.4285714285714
3204807,2021-02-04,38,ES,36.2857142857143
3204807,2021-02-05,60,ES,38.8571428571429
3204807,2021-02-08,7,ES,29.7142857142857
3204807,2021-02-09,1,ES,22.8571428571429
3204807,2021-02-10,2,ES,16.5714285714286
3204906,2021-01-19,59,ES,
3204906,2021-01-20,175,ES,
3204906,2021-01-21,1,ES,
3204906,2021-01-23,74,ES,
3204906,2021-01-24,93,ES,
3204906,2021-01-25,216,ES,
3204906,2021-01-26,237,ES,122.142857142857
3204906,2021-01-27,528,ES,189.142857142857
3204906,2021-01-28,257,ES,200.857142857143
3204906,2021-01-29,207,ES,230.285714285714
3204906,2021-01-30,1,ES,219.857142857143
3204906,2021-02-01,83,ES,218.428571428571
3204906,2021-02-02,351,ES,237.714285714286
3204906,2021-02-03,330,ES,251
3204906,2021-02-04,280,ES,215.571428571429
3204906,2021-02-05,228,ES,211.428571428571
3204906,2021-02-08,188,ES,208.714285714286
3204906,2021-02-09,212,ES,238.857142857143
3204906,2021-02-10,154,ES,249
3204906,2021-02-11,139,ES,218.714285714286
3204906,2021-02-12,11,ES,173.142857142857
3204955,2021-01-20,15,ES,
3204955,2021-01-21,14,ES,
3204955,2021-01-25,8,ES,
3204955,2021-01-26,10,ES,
3204955,2021-01-27,18,ES,
3204955,2021-01-28,2,ES,
3204955,2021-01-29,2,ES,9.85714285714286
3204955,2021-02-01,5,ES,8.42857142857143
3204955,2021-02-02,3,ES,6.85714285714286
3204955,2021-02-03,7,ES,6.71428571428571
3204955,2021-02-04,24,ES,8.71428571428571
3204955,2021-02-05,3,ES,6.57142857142857
3204955,2021-02-08,34,ES,11.1428571428571
3204955,2021-02-09,5,ES,11.5714285714286
3204955,2021-02-10,15,ES,13
3204955,2021-02-11,11,ES,14.1428571428571
3204955,2021-02-12,1,ES,13.2857142857143
3205002,2021-01-17,1,ES,
3205002,2021-01-18,5,ES,
3205002,2021-01-20,196,ES,
3205002,2021-01-21,252,ES,
3205002,2021-01-22,317,ES,
3205002,2021-01-23,248,ES,
3205002,2021-01-24,154,ES,167.571428571429
3205002,2021-01-25,697,ES,267
3205002,2021-01-26,808,ES,381.714285714286
3205002,2021-01-27,791,ES,466.714285714286
3205002,2021-01-28,769,ES,540.571428571429
3205002,2021-01-29,1161,ES,661.142857142857
3205002,2021-01-31,1,ES,625.857142857143
3205002,2021-02-01,583,ES,687.142857142857
3205002,2021-02-02,308,ES,631.571428571429
3205002,2021-02-03,135,ES,535.428571428572
3205002,2021-02-04,122,ES,439.857142857143
3205002,2021-02-05,147,ES,351
3205002,2021-02-08,334,ES,232.857142857143
3205002,2021-02-09,313,ES,277.428571428571
3205002,2021-02-10,372,ES,247.285714285714
3205002,2021-02-11,460,ES,269
3205002,2021-02-12,118,ES,266.571428571429
3205010,2021-01-20,32,ES,
3205010,2021-01-21,20,ES,
3205010,2021-01-22,10,ES,
3205010,2021-01-23,3,ES,
3205010,2021-01-25,1,ES,
3205010,2021-01-26,10,ES,
3205010,2021-01-27,17,ES,13.2857142857143
3205010,2021-01-28,12,ES,10.4285714285714
3205010,2021-01-29,34,ES,12.4285714285714
3205010,2021-02-01,2,ES,11.2857142857143
3205010,2021-02-02,4,ES,11.4285714285714
3205010,2021-02-03,5,ES,12
3205010,2021-02-05,34,ES,15.4285714285714
3205010,2021-02-08,25,ES,16.5714285714286
3205010,2021-02-09,24,ES,18.2857142857143
3205010,2021-02-10,5,ES,14.1428571428571
3205010,2021-02-11,3,ES,14.2857142857143
3205010,2021-02-12,1,ES,13.8571428571429
3205036,2021-01-20,32,ES,
3205036,2021-01-21,20,ES,
3205036,2021-01-22,25,ES,
3205036,2021-01-25,11,ES,
3205036,2021-01-26,22,ES,
3205036,2021-01-27,38,ES,
3205036,2021-01-28,11,ES,22.7142857142857
3205036,2021-01-29,22,ES,21.2857142857143
3205036,2021-02-01,4,ES,19
3205036,2021-02-02,66,ES,24.8571428571429
3205036,2021-02-03,1,ES,23.4285714285714
3205036,2021-02-05,12,ES,22
3205036,2021-02-08,16,ES,18.8571428571429
3205036,2021-02-09,2,ES,17.5714285714286
3205036,2021-02-10,4,ES,15
3205069,2021-01-20,46,ES,
3205069,2021-01-21,32,ES,
3205069,2021-01-22,27,ES,
3205069,2021-01-25,7,ES,
3205069,2021-01-26,11,ES,
3205069,2021-01-27,22,ES,
3205069,2021-01-28,18,ES,23.2857142857143
3205069,2021-01-29,59,ES,25.1428571428571
3205069,2021-02-01,24,ES,24
3205069,2021-02-02,8,ES,21.2857142857143
3205069,2021-02-03,13,ES,22.1428571428571
3205069,2021-02-04,7,ES,21.5714285714286
3205069,2021-02-05,52,ES,25.8571428571429
3205069,2021-02-08,7,ES,24.2857142857143
3205069,2021-02-09,7,ES,16.8571428571429
3205069,2021-02-10,6,ES,14.2857142857143
3205069,2021-02-11,13,ES,15
3205069,2021-02-12,3,ES,13.5714285714286
3205101,2021-01-19,12,ES,
3205101,2021-01-20,39,ES,
3205101,2021-01-21,103,ES,
3205101,2021-01-22,1,ES,
3205101,2021-01-23,1,ES,
3205101,2021-01-25,34,ES,
3205101,2021-01-26,63,ES,36.1428571428572
3205101,2021-01-27,67,ES,44
3205101,2021-01-28,148,ES,59.5714285714286
3205101,2021-01-29,69,ES,54.7142857142857
3205101,2021-02-01,20,ES,57.4285714285714
3205101,2021-02-02,73,ES,67.7142857142857
3205101,2021-02-03,20,ES,65.7142857142857
3205101,2021-02-04,59,ES,65.1428571428571
3205101,2021-02-05,80,ES,67
3205101,2021-02-08,38,ES,51.2857142857143
3205101,2021-02-09,12,ES,43.1428571428572
3205101,2021-02-10,1,ES,40.4285714285714
3205101,2021-02-11,2,ES,30.2857142857143
3205101,2021-02-12,3,ES,27.8571428571429
3205150,2021-01-20,2,ES,
3205150,2021-01-21,12,ES,
3205150,2021-01-22,10,ES,
3205150,2021-01-25,3,ES,
3205150,2021-01-26,3,ES,
3205150,2021-01-27,3,ES,
3205150,2021-01-28,5,ES,5.42857142857143
3205150,2021-01-29,3,ES,5.57142857142857
3205150,2021-02-01,8,ES,5
3205150,2021-02-02,16,ES,5.85714285714286
3205150,2021-02-03,5,ES,6.14285714285714
3205150,2021-02-04,5,ES,6.42857142857143
3205150,2021-02-05,25,ES,9.57142857142857
3205150,2021-02-08,15,ES,11
3205150,2021-02-09,10,ES,12
3205150,2021-02-10,1,ES,11
3205150,2021-02-11,1,ES,8.85714285714286
3205150,2021-02-12,3,ES,8.57142857142857
3205176,2021-01-20,3,ES,
3205176,2021-01-21,4,ES,
3205176,2021-01-22,15,ES,
3205176,2021-01-25,4,ES,
3205176,2021-01-26,5,ES,
3205176,2021-01-27,8,ES,
3205176,2021-01-28,15,ES,7.71428571428571
3205176,2021-01-29,6,ES,8.14285714285714
3205176,2021-02-01,8,ES,8.71428571428571
3205176,2021-02-02,2,ES,6.85714285714286
3205176,2021-02-03,20,ES,9.14285714285714
3205176,2021-02-04,26,ES,12.1428571428571
3205176,2021-02-05,3,ES,11.4285714285714
3205176,2021-02-08,42,ES,15.2857142857143
3205176,2021-02-09,14,ES,16.4285714285714
3205176,2021-02-10,3,ES,15.7142857142857
3205176,2021-02-11,12,ES,17.1428571428571
3205176,2021-02-12,4,ES,14.8571428571429
3205200,2021-01-18,1,ES,
3205200,2021-01-20,120,ES,
3205200,2021-01-21,683,ES,
3205200,2021-01-22,838,ES,
3205200,2021-01-23,80,ES,
3205200,2021-01-25,207,ES,
3205200,2021-01-26,740,ES,381.285714285714
3205200,2021-01-27,890,ES,508.285714285714
3205200,2021-01-28,1417,ES,693.571428571429
3205200,2021-01-29,4,ES,596.571428571429
3205200,2021-02-01,15,ES,479
3205200,2021-02-02,3,ES,468
3205200,2021-02-03,30,ES,442.714285714286
3205200,2021-02-04,49,ES,344
3205200,2021-02-05,83,ES,228.714285714286
3205200,2021-02-06,3,ES,26.7142857142857
3205200,2021-02-08,119,ES,43.1428571428572
3205200,2021-02-09,394,ES,97.2857142857143
3205200,2021-02-10,428,ES,158
3205200,2021-02-11,117,ES,170.428571428571
3205200,2021-02-12,15,ES,165.571428571429
3205309,2021-01-18,7,ES,
3205309,2021-01-20,782,ES,
3205309,2021-01-21,722,ES,
3205309,2021-01-22,679,ES,
3205309,2021-01-23,332,ES,
3205309,2021-01-24,26,ES,
3205309,2021-01-25,1286,ES,547.714285714286
3205309,2021-01-26,2790,ES,945.285714285714
3205309,2021-01-27,1838,ES,1096.14285714286
3205309,2021-01-28,1525,ES,1210.85714285714
3205309,2021-01-29,1168,ES,1280.71428571429
3205309,2021-02-01,233,ES,1266.57142857143
3205309,2021-02-02,103,ES,1277.57142857143
3205309,2021-02-03,296,ES,1136.14285714286
3205309,2021-02-04,734,ES,842.428571428571
3205309,2021-02-05,1059,ES,731.142857142857
3205309,2021-02-06,378,ES,567.285714285714
3205309,2021-02-08,114,ES,416.714285714286
3205309,2021-02-09,777,ES,494.428571428572
3205309,2021-02-10,60,ES,488.285714285714
3205309,2021-02-11,20,ES,448.857142857143
3205309,2021-02-12,9,ES,345.285714285714
3300100,2021-01-19,6,RJ,
3300100,2021-01-21,3,RJ,
3300100,2021-01-22,3,RJ,
3300100,2021-01-26,1,RJ,
3300100,2021-01-28,3,RJ,
3300100,2021-02-03,184,RJ,
3300100,2021-02-04,151,RJ,50.1428571428572
3300100,2021-02-05,487,RJ,118.857142857143
3300100,2021-02-08,1,RJ,118.571428571429
3300100,2021-02-09,505,RJ,190.285714285714
3300100,2021-02-10,291,RJ,231.714285714286
3300100,2021-02-11,31,RJ,235.714285714286
3300159,2021-01-19,3,RJ,
3300159,2021-01-20,32,RJ,
3300159,2021-01-21,1,RJ,
3300159,2021-01-22,2,RJ,
3300159,2021-02-01,4,RJ,
3300209,2021-01-19,6,RJ,
3300209,2021-01-20,9,RJ,
3300209,2021-01-21,4,RJ,
3300209,2021-02-08,69,RJ,
3300225,2021-01-19,1,RJ,
3300225,2021-01-20,19,RJ,
3300225,2021-01-21,10,RJ,
3300225,2021-01-22,9,RJ,
3300225,2021-01-24,9,RJ,
3300225,2021-01-25,5,RJ,
3300225,2021-01-26,1,RJ,7.71428571428571
3300225,2021-01-27,14,RJ,9.57142857142857
3300225,2021-01-28,25,RJ,10.4285714285714
3300225,2021-01-29,22,RJ,12.1428571428571
3300225,2021-02-01,54,RJ,18.5714285714286
3300225,2021-02-02,11,RJ,18.8571428571429
3300225,2021-02-03,70,RJ,28.1428571428571
3300225,2021-02-05,10,RJ,29.4285714285714
3300225,2021-02-09,19,RJ,30.1428571428571
3300225,2021-02-10,7,RJ,27.5714285714286
3300225,2021-02-11,3,RJ,24.8571428571429
3300225,2021-02-12,5,RJ,17.8571428571429
3300233,2021-01-19,4,RJ,
3300233,2021-01-20,45,RJ,
3300233,2021-01-21,21,RJ,
3300233,2021-01-22,1,RJ,
3300233,2021-01-24,1,RJ,
3300233,2021-01-25,178,RJ,
3300233,2021-01-26,109,RJ,51.2857142857143
3300233,2021-01-27,64,RJ,59.8571428571429
3300233,2021-01-28,59,RJ,61.8571428571429
3300233,2021-01-29,98,RJ,72.8571428571429
3300233,2021-02-04,20,RJ,75.5714285714286
3300233,2021-02-05,18,RJ,78
3300233,2021-02-08,12,RJ,54.2857142857143
3300258,2021-01-20,22,RJ,
3300258,2021-01-21,52,RJ,
3300258,2021-01-22,38,RJ,
3300258,2021-01-23,13,RJ,
3300258,2021-01-24,2,RJ,
3300258,2021-01-26,26,RJ,
3300258,2021-01-27,35,RJ,26.8571428571429
3300258,2021-01-29,54,RJ,31.4285714285714
3300258,2021-01-30,46,RJ,30.5714285714286
3300258,2021-02-01,10,RJ,26.5714285714286
3300258,2021-02-04,24,RJ,28.1428571428571
3300258,2021-02-05,16,RJ,30.1428571428571
3300258,2021-02-08,26,RJ,30.1428571428571
3300308,2021-01-20,27,RJ,
3300308,2021-01-22,4,RJ,
3300308,2021-01-26,17,RJ,
3300308,2021-01-27,125,RJ,
3300308,2021-01-29,1,RJ,
3300308,2021-02-04,2,RJ,
3300308,2021-02-05,87,RJ,37.5714285714286
3300308,2021-02-08,10,RJ,35.1428571428571
3300308,2021-02-10,23,RJ,37.8571428571429
3300407,2021-01-19,243,RJ,
3300407,2021-01-20,197,RJ,
3300407,2021-01-21,53,RJ,
3300407,2021-01-22,240,RJ,
3300407,2021-01-23,176,RJ,
3300407,2021-01-24,11,RJ,
3300407,2021-01-25,187,RJ,158.142857142857
3300407,2021-01-26,290,RJ,164.857142857143
3300407,2021-01-27,51,RJ,144
3300407,2021-01-28,109,RJ,152
3300407,2021-01-29,187,RJ,144.428571428571
3300407,2021-01-30,61,RJ,128
3300407,2021-02-01,135,RJ,145.714285714286
3300407,2021-02-03,22,RJ,122.142857142857
3300407,2021-02-04,27,RJ,84.5714285714286
3300407,2021-02-05,93,RJ,90.5714285714286
3300407,2021-02-08,15,RJ,77.1428571428571
3300407,2021-02-09,29,RJ,54.5714285714286
3300407,2021-02-10,13,RJ,47.7142857142857
3300456,2021-01-17,1,RJ,
3300456,2021-01-19,66,RJ,
3300456,2021-01-20,217,RJ,
3300456,2021-01-21,185,RJ,
3300456,2021-01-22,225,RJ,
3300456,2021-01-23,57,RJ,
3300456,2021-01-24,20,RJ,110.142857142857
3300456,2021-01-25,361,RJ,161.571428571429
3300456,2021-01-26,328,RJ,199
3300456,2021-01-27,164,RJ,191.428571428571
3300456,2021-01-28,4,RJ,165.571428571429
3300456,2021-01-29,48,RJ,140.285714285714
3300456,2021-02-01,16,RJ,134.428571428571
3300456,2021-02-02,104,RJ,146.428571428571
3300456,2021-02-03,7,RJ,95.8571428571429
3300456,2021-02-04,9,RJ,50.2857142857143
3300456,2021-02-05,160,RJ,49.7142857142857
3300456,2021-02-08,110,RJ,64.8571428571429
3300456,2021-02-09,42,RJ,64
3300456,2021-02-10,46,RJ,68.2857142857143
3300456,2021-02-11,25,RJ,57
3300456,2021-02-12,2,RJ,56.2857142857143
3300605,2021-01-19,19,RJ,
3300605,2021-01-20,19,RJ,
3300605,2021-01-21,13,RJ,
3300605,2021-01-22,8,RJ,
3300605,2021-01-26,1,RJ,
3300704,2021-01-20,571,RJ,
3300704,2021-01-21,763,RJ,
3300704,2021-01-22,526,RJ,
3300704,2021-01-25,146,RJ,
3300704,2021-01-26,261,RJ,
3300704,2021-01-27,161,RJ,
3300704,2021-01-28,305,RJ,390.428571428571
3300704,2021-01-29,325,RJ,355.285714285714
3300704,2021-02-01,97,RJ,260.142857142857
3300704,2021-02-02,125,RJ,202.857142857143
3300704,2021-02-03,40,RJ,187.714285714286
